timestamp,hour,month,state_code,cloud_cover,irradiance,temp_current,curtailment_flag,solar_generation,solar_lag_1,solar_lag_4,solar_lag_96,solar_lag_672,solar_roll_mean_1h,solar_roll_mean_3h,solar_roll_std_3h,solar_roll_max_6h
2025-12-25 00:00:00,0,12,0,0.359768584824016,50.22128098798611,29.410518067290738,0,55.833336653584226,0.0,21.211726465409573,12.207985546220794,18.054078115804522,11.703407083581459,14.081444558852297,20.292780459756198,84.13378370225396
2025-12-25 00:15:00,0,12,0,0.30977747327024047,0.0,31.754783096607493,0,12.122399998238912,55.833336653584226,0.0,78.69561576539861,25.354684025810997,20.35880963062512,13.261280615778977,18.098187916446946,84.13378370225396
2025-12-25 00:30:00,0,12,0,0.18035041428788406,38.25963543864417,29.652346255873084,0,76.27968855819569,12.122399998238912,25.60190186891626,0.0,44.11523941250641,23.38940963018485,14.27148061563222,17.622758790999843,84.13378370225396
2025-12-25 00:45:00,0,12,0,0.11049325801614986,30.487828658583364,31.600859106158243,0,71.95354783093026,76.27968855819569,0.0,0.0,0.0,36.05885630250471,20.096146946275244,24.848372361954347,84.13378370225396
2025-12-25 01:00:00,1,12,0,0.2268526189451653,2.820828369393198,30.362912813120925,0,24.74885776742548,71.95354783093026,55.833336653584226,89.39596299904503,65.38141272120222,54.04724326023727,23.1826186991679,28.83669906423941,84.13378370225396
2025-12-25 01:15:00,1,12,0,0.6389059701703222,0.09414675168699563,32.93673696620448,0,0.0,24.74885776742548,12.122399998238912,52.85846453965788,12.864580979312251,46.27612353869759,25.24502351312002,27.897677442926163,84.13378370225396
2025-12-25 01:30:00,1,12,0,0.24313915351568324,0.578473291466072,31.70088908195379,0,0.0,0.0,76.27968855819569,36.36297703834302,12.035154619686773,43.24552353913786,25.24502351312002,27.897677442926163,84.13378370225396
2025-12-25 01:45:00,1,12,0,0.21596804604807857,0.0,32.029618775637374,0,0.0,0.0,71.95354783093026,9.99118731331897,0.0,24.175601399588935,23.979288261891664,28.727629223457676,84.13378370225396
2025-12-25 02:00:00,2,12,0,0.24855717435847977,0.0,28.441044320724828,0,0.0,0.0,24.74885776742548,29.402261504125768,0.0,6.18721444185637,23.979288261891664,28.727629223457676,84.13378370225396
2025-12-25 02:15:00,2,12,0,0.23747045971287373,0.0,32.16852730226477,0,22.055799844279925,0.0,0.0,49.146687769667125,0.0,0.0,22.211644389774197,29.554103818637827,84.13378370225396
2025-12-25 02:30:00,2,12,0,0.5319284493276698,0.0,29.60834271046785,0,3.995279989008754,22.055799844279925,0.0,0.0,0.0,5.513949961069981,24.04962771013086,28.721269480908536,84.13378370225396
2025-12-25 02:45:00,2,12,0,0.39043892434622446,0.0,31.227024331279345,0,41.002345196849184,3.995279989008754,0.0,5.368740831871129,19.835001517644635,6.51276995832217,22.24907588680523,29.28680744197816,84.13378370225396
2025-12-25 03:00:00,3,12,0,0.16973758904288572,0.0,27.940709416396054,0,0.0,41.002345196849184,0.0,51.3810435012296,7.09448705968065,16.763356257534465,25.665937986542662,28.843547197491645,76.27968855819569
2025-12-25 03:15:00,3,12,0,0.204026175015018,4.5022509519697875,30.751265082639012,0,6.27100417758029,0.0,22.055799844279925,32.25891803851927,53.69966462439007,16.76335625753447,21.013159932077315,28.026514509684052,76.27968855819569
2025-12-25 03:30:00,3,12,0,0.25492632671059895,13.164934170219688,31.77538511365956,0,41.732874160511315,6.27100417758029,3.995279989008754,10.610270608207635,3.291907076027102,12.817157340859557,20.525543613689095,28.24531011622357,76.27968855819569
2025-12-25 03:45:00,3,12,0,0.28906082696293733,0.0,29.93577567904082,0,5.64529886572437,41.732874160511315,41.002345196849184,18.621605496740912,69.51614442919703,22.251555883735197,17.646642413882063,23.389085069338506,76.27968855819569
2025-12-25 04:00:00,4,12,0,0.14078969013769074,0.0,30.04727016069864,0,0.0,5.64529886572437,0.0,0.0,56.779404058428206,13.412294300953995,12.120955000114904,16.084820394727885,76.27968855819569
2025-12-25 04:15:00,4,12,0,0.18846863488275697,19.254797395405078,32.16300470187394,0,32.892407159862266,0.0,6.27100417758029,84.62410528865175,0.0,13.412294300953995,10.058550186162782,15.90410860824699,76.27968855819569
2025-12-25 04:30:00,4,12,0,0.5651992012277928,0.001991412698257175,24.98139661007185,0,0.0,32.892407159862266,41.732874160511315,29.68588755532427,5.295764517431918,20.06764504652449,12.799584116151303,16.820979231131165,76.27968855819569
2025-12-25 04:45:00,4,12,0,0.5441384134079766,0.0,30.21185184405825,0,10.889539194227032,0.0,5.64529886572437,13.543162546764394,0.0,9.634426506396661,12.799584116151303,16.820979231131165,76.27968855819569
2025-12-25 05:00:00,5,12,0,0.20749581324893812,0.0,34.161384763351236,0,0.0,10.889539194227032,0.0,0.0,25.846812035565254,10.945486588522327,13.707045715670224,16.354971011446175,76.27968855819569
2025-12-25 05:15:00,5,12,0,0.1937947313120766,1.7628072437664648,32.76917651083682,0,0.0,0.0,32.892407159862266,0.0,12.233345657138424,10.945486588522327,13.707045715670224,16.354971011446175,76.27968855819569
2025-12-25 05:30:00,5,12,0,0.39173659785710696,14.037380032382577,34.423283954553284,0,3.915883187822912,0.0,0.0,0.0,50.685199937296815,2.7223847985567597,11.869062395313563,16.56935577602752,76.27968855819569
2025-12-25 05:45:00,5,12,0,0.0549042835324885,23.01369590096896,29.824958955553925,0,0.0,3.915883187822912,10.889539194227032,0.0,52.770674203706534,3.7013555955124877,11.862445995214744,16.572801222490384,76.27968855819569
2025-12-25 06:00:00,6,12,0,0.513200034727355,0.0,30.64478185314389,0,0.0,0.0,0.0,25.193553864286073,37.94119253493409,0.9789707969557297,8.445583895477311,14.05417985112871,76.27968855819569
2025-12-25 06:15:00,6,12,0,0.16801384883050952,60.88615597213663,32.6647528513803,0,57.0418976302487,0.0,0.0,16.539828966700814,18.93866316868333,0.9789707969557297,8.445583895477311,14.05417985112871,76.27968855819569
2025-12-25 06:30:00,6,12,0,0.34984513829632496,48.45026445824845,28.340013495694308,0,11.582539395775804,57.0418976302487,3.915883187822912,0.45925971123053483,0.0,15.239445204517905,12.676491683199679,19.805384087360885,76.27968855819569
2025-12-25 06:45:00,6,12,0,0.06470899156806993,0.0,30.466380667329638,0,0.0,11.582539395775804,0.0,0.0,21.551671627692514,17.156109256506127,10.163963786138387,17.570521384782417,71.95354783093026
2025-12-25 07:00:00,7,12,0,0.3992098512519557,309.9136677791568,35.625994668297665,0,422.1415965132397,0.0,0.0,221.22268056755735,296.6723853682271,17.156109256506127,9.693522213994688,17.7768682254967,57.0418976302487
2025-12-25 07:15:00,7,12,0,0.3602074853627584,245.7417897256259,33.12237322744624,0,314.1561964707589,422.1415965132397,57.0418976302487,487.54717475202483,364.4850988090194,122.69150838481605,44.871988590098,120.09289705145267,422.1415965132397
2025-12-25 07:30:00,7,12,0,0.3368158164406375,287.92250602721657,35.026613251469406,0,392.48884011261924,314.1561964707589,11.582539395775804,341.38227555202303,456.82341080113497,186.97008309494362,68.31063769933938,142.83600708574716,422.1415965132397
2025-12-25 07:45:00,7,12,0,0.12566751557557146,315.14353721241486,32.90634279690514,0,406.7381554490726,392.48884011261924,0.0,407.94202595854466,372.8388250736967,282.19665827415446,101.01804104205765,168.41810716140364,422.1415965132397
2025-12-25 08:00:00,8,12,0,0.18674564305294103,627.2547965484591,35.572589154099965,1,709.6994624238698,406.7381554490726,422.1415965132397,705.0507980355555,744.3200696255211,383.8811971364226,134.00542572996144,186.91147100925033,422.1415965132397
2025-12-25 08:15:00,8,12,0,0.3090542956810058,556.6512202661141,34.708000907179546,0,717.2210303070588,709.6994624238698,314.1561964707589,907.2238367932445,782.4491301100109,455.77066361408015,193.1470475986173,244.16616370006122,709.6994624238698
2025-12-25 08:30:00,8,12,0,0.16110471655100672,602.0520411621934,36.35032618610444,0,843.6459687315619,717.2210303070588,392.48884011261924,801.7211983245447,779.9671804386006,556.5368720731551,252.9154667908722,278.02368450759826,717.2210303070588
2025-12-25 08:45:00,8,12,0,0.15601939383489905,554.4607910440104,34.55709532184611,1,590.2568583503718,843.6459687315619,406.7381554490726,817.413403755038,710.8503561131832,669.3261542278908,322.8929739195171,313.1175172737308,843.6459687315619
2025-12-25 09:00:00,9,12,0,0.4891720840330514,591.2906779917819,38.38148169903112,0,756.3948836023219,590.2568583503718,709.6994624238698,1258.5768340200743,879.3029719991197,715.2058299532156,372.08104544871475,304.0123133544762,843.6459687315619
2025-12-25 09:15:00,9,12,0,0.0405952160464261,850.0766942059402,38.53230547453746,0,1153.297298520388,756.3948836023219,717.2210303070588,893.7419877407096,659.882951792518,726.8796852478285,435.1139524155749,298.2118537471419,843.6459687315619
2025-12-25 09:30:00,9,12,0,0.5013100171730703,578.9926103601133,37.57546051744083,0,767.8129271615583,1153.297298520388,843.6459687315619,849.7577970262057,1169.4838559549462,835.8987523011608,526.4685691564198,337.22588260456115,1153.297298520388
2025-12-25 09:45:00,9,12,0,0.125480123667906,876.9212866057114,37.00242609701133,0,1121.3847507557857,767.8129271615583,590.2568583503718,806.0960336395447,994.4101878162836,816.9404919086599,589.4877681369016,300.9706565430062,1153.297298520388
2025-12-25 10:00:00,10,12,0,0.37832624698778555,813.6405243080205,39.63214276482252,0,1103.3453197413064,1121.3847507557857,756.3948836023219,1202.516213987045,1460.4394587418278,949.7224650100134,682.9364973665505,274.20020696557737,1153.297298520388
2025-12-25 10:15:00,10,12,0,0.32221290371486117,899.797474849806,38.09516925617996,0,1142.9646396525657,1103.3453197413064,1153.297298520388,1086.3982944729796,1425.0595765781409,1036.4600740447595,739.7034743022227,285.57804379476266,1153.297298520388
2025-12-25 10:30:00,10,12,0,0.12136225357209524,1124.2330361355898,39.815876530899665,0,1483.1404741945066,1142.9646396525657,767.8129271615583,1364.131032547904,898.3184723419671,1033.876909327804,808.7708445673733,273.26119244480117,1153.297298520388
2025-12-25 10:45:00,10,12,0,0.16476671994108208,1025.815026029115,38.946012921146526,0,1344.4518202401073,1483.1404741945066,1121.3847507557857,1082.9846540962217,1387.241983639192,1212.7087960860413,899.6584807408639,302.07545918799366,1483.1404741945066
2025-12-25 11:00:00,11,12,0,0.42106902306580285,825.7142159943987,40.640513479678226,0,1078.0480434577612,1344.4518202401073,1103.3453197413064,973.1643576648192,1342.241091165951,1268.4755634571216,977.8012861401166,283.6996659127626,1483.1404741945066
2025-12-25 11:15:00,11,12,0,0.22306564310409913,1154.8847059142906,40.56002936167397,0,1531.0008761395252,1078.0480434577612,1142.9646396525657,1120.520230223681,1304.6582476249087,1262.1512443862352,1008.4970012262744,271.7292446211287,1483.1404741945066
2025-12-25 11:30:00,11,12,0,0.7475416808203147,576.9600145251445,40.93171172758521,1,600.9470409672542,1531.0008761395252,1483.1404741945066,1579.3956440956179,1586.100609174693,1359.1603035079752,1076.31198837898,293.1314853099559,1531.0008761395252
2025-12-25 11:45:00,11,12,0,0.17653263115212867,1109.3579392429376,38.97175177195952,0,1466.2202786117396,600.9470409672542,1344.4518202401073,1632.8017665915254,1262.0779561668578,1138.611945201162,1056.0870777319544,317.9646259457815,1531.0008761395252
2025-12-25 12:00:00,12,12,0,0.16939987569774237,1178.3989849839397,37.920357975226594,0,1531.52654722982,1466.2202786117396,1078.0480434577612,1768.8536924525436,1099.7919147316572,1169.05405979407,1129.0840294204015,301.4186648299225,1531.0008761395252
2025-12-25 12:15:00,12,12,0,0.10123676310915995,1207.3582917586416,40.94550069448937,0,1571.1587515484753,1531.52654722982,1531.0008761395252,1349.5417432139218,1662.665317389457,1282.4236857370847,1193.678334722693,297.3181668893273,1531.52654722982
2025-12-25 12:30:00,12,12,0,0.15521976788527783,1238.9876439934417,41.081532685193295,0,1665.2398890654645,1571.1587515484753,600.9470409672542,1565.0002163974953,1374.922530816527,1292.4631545893221,1228.5001224750338,316.0392913089495,1571.1587515484753
2025-12-25 12:45:00,12,12,0,0.2516719879928031,1211.562027917019,41.06062061357549,0,1580.896951102794,1665.2398890654645,1466.2202786117396,691.0985700115173,1247.3019114665813,1558.5363666138749,1303.2857026336926,303.0276773979793,1665.2398890654645
2025-12-25 13:00:00,13,12,0,0.6988438963940432,588.5654153824719,38.8791496972434,0,787.2849249329665,1580.896951102794,1531.52654722982,1403.916127926528,1480.8124623386718,1587.2055347366386,1341.578385995943,306.9598137386089,1665.2398890654645
2025-12-25 13:15:00,13,12,0,0.16287619472878653,1167.3430044716504,40.01098505498831,0,1546.8651193957342,787.2849249329665,1571.1587515484753,1492.381299803629,1549.5691665365334,1401.1451291624253,1315.2400197619152,340.93845518248474,1665.2398890654645
2025-12-25 13:30:00,13,12,0,0.03586107451957101,1251.6126794946588,39.54132798676343,0,1641.8185433622657,1546.8651193957342,1665.2398890654645,1650.524726443738,1034.0739678801656,1395.0717211242397,1348.8983930738457,342.31910677623887,1665.2398890654645
2025-12-25 13:45:00,13,12,0,0.18689261626561332,1148.600916638004,42.15491810799194,0,1479.4480224768126,1641.8185433622657,1580.896951102794,1101.0353919494496,1537.4944435326909,1389.2163846984402,1362.1215655044923,350.9324112776651,1665.2398890654645
2025-12-25 14:00:00,14,12,0,0.28021975907890234,906.457240141435,38.649863834677944,0,1152.4093913831305,1479.4480224768126,787.2849249329665,1253.533551923438,1105.4944952097794,1363.8541525419448,1373.3712490242176,352.4748531575964,1665.2398890654645
2025-12-25 14:15:00,14,12,0,0.5039853388745347,740.0938626777715,37.80093513092107,0,934.6016227585236,1152.4093913831305,1546.8651193957342,1167.3902012455512,1185.9072003892081,1455.1352691544857,1379.5680280179986,347.4283823048401,1665.2398890654645
2025-12-25 14:30:00,14,12,0,0.2905356993774629,901.9068742081538,37.69319812030231,0,1135.6133079327278,934.6016227585236,1641.8185433622657,1257.1742897133959,1215.2906291126803,1302.069394995183,1329.8680902362482,365.9599428742496,1665.2398890654645
2025-12-25 14:45:00,14,12,0,0.21370325400439458,956.14589123481,40.210877773147445,0,1179.6264535854257,1135.6133079327278,1479.4480224768126,1324.417639991223,1091.8571044054327,1175.5180861377987,1374.4236124833712,294.76958139931077,1665.2398890654645
2025-12-25 15:00:00,15,12,0,0.17420404077010232,868.6201698808552,36.578584495714125,0,1151.7548026353575,1179.6264535854257,1152.4093913831305,933.6657733473958,1123.9305604387453,1100.562693914952,1350.5407937311784,298.2455980206127,1665.2398890654645
2025-12-25 15:15:00,15,12,0,0.39919600736253635,717.9612874121856,37.578624534728824,0,953.116552609267,1151.7548026353575,934.6016227585236,1173.8788467541083,858.3401733108443,1100.3990467280087,1318.8931483483066,297.4430350217606,1665.2398890654645
2025-12-25 15:30:00,15,12,0,0.2659319496638474,753.2532482825809,38.35880204163205,0,1021.2314824256296,953.116552609267,1135.6133079327278,1088.1075277759676,795.4640088275326,1105.0277791906944,1267.3896317700392,303.24295490667987,1665.2398890654645
2025-12-25 15:45:00,15,12,0,0.4020401338219225,651.3873270943099,37.24070902225944,0,850.2322984637789,1021.2314824256296,1179.6264535854257,1119.304311964502,1047.215245417352,1076.4323228139199,1213.7222645500528,282.7247228975745,1665.2398890654645
2025-12-25 16:00:00,16,12,0,0.1054043592980552,657.4923369733124,36.61186653094689,0,844.9715718606092,850.2322984637789,1151.7548026353575,631.950969818198,806.6890208890946,994.0837840335082,1152.8335434968014,275.0346138703444,1665.2398890654645
2025-12-25 16:15:00,16,12,0,0.18962207868009487,551.5727662930146,38.464639754332026,1,637.850269378478,844.9715718606092,953.116552609267,586.2199709576186,659.3872906646912,917.3879763398212,1157.6407640741052,268.4907846233957,1665.2398890654645
2025-12-25 16:30:00,16,12,0,0.3548328182831716,583.822839753268,36.57842628923112,0,789.9645595219718,637.850269378478,1021.2314824256296,811.0983884962515,826.8814150794823,838.5714055321239,1081.8895265726671,276.797903878846,1665.2398890654645
2025-12-25 16:45:00,16,12,0,0.07851743073924757,681.0109439746146,36.10634620123981,0,886.0318530044702,789.9645595219718,850.2322984637789,724.1723219910913,385.7348186575468,780.7546748062093,1010.9016945859759,224.4217398664416,1665.2398890654645
2025-12-25 17:00:00,17,12,0,0.12350488995470801,348.7648820390398,32.94600578089688,0,450.8159852731034,886.0318530044702,844.9715718606092,357.23555169966374,503.9698240671556,789.7045634413823,961.4503471299475,170.75444286659422,1665.2398890654645
2025-12-25 17:15:00,17,12,0,0.24137784545030638,261.31455344155506,32.358009911048235,0,343.945210829477,450.8159852731034,637.850269378478,471.5665619322559,408.5313901252912,691.1656667945058,902.9842299541118,214.04980940742988,1665.2398890654645
2025-12-25 17:30:00,17,12,0,0.4688543103047804,169.38939186905145,31.253030905548883,0,214.2568450207489,343.945210829477,789.9645595219718,343.92756696388125,409.2774341391307,617.6894021572557,853.762862293358,267.3850779382141,1665.2398890654645
